Time=0.01,State_0.01,Voltage_0.01,Current_0.01,Time=0.005,State_0.005,Voltage_0.005,Current_0.005,Time=0.001,State_0.001,Voltage_0.001,Current_0.001
18.97,0,-0.01,-0.011,9.485,0,-0.01,-0.013,1.897,0,-0.01,-0.015
18.98,0,-0.02,-0.022,9.49,0,-0.02,-0.026,1.898,0,-0.02,-0.03
18.99,0,-0.03,-0.033,9.495,0,-0.03,-0.039,1.899,0,-0.03,-0.045
19,0,-0.04,-0.044,9.5,0,-0.04,-0.052,1.9,0,-0.04,-0.06
19.01,0,-0.05,-0.055,9.505,0,-0.05,-0.065,1.901,0,-0.05,-0.075
19.02,0,-0.06,-0.066,9.51,0,-0.06,-0.078,1.902,0,-0.06,-0.09
19.03,0,-0.07,-0.077,9.515,0,-0.07,-0.091,1.903,0,-0.07,-0.105
19.04,0,-0.08,-0.088,9.52,0,-0.08,-0.104,1.904,0,-0.08,-0.12
19.05,0,-0.09,-0.099,9.525,0,-0.09,-0.117,1.905,0,-0.09,-0.135
19.06,0,-0.1,-0.11,9.53,0,-0.1,-0.13,1.906,0,-0.1,-0.15
19.07,0,-0.11,-0.121,9.535,0,-0.11,-0.143,1.907,0,-0.11,-0.165
19.08,0,-0.12,-0.132,9.54,0,-0.12,-0.156,1.908,0,-0.12,-0.18
19.09,0,-0.13,-0.143,9.545,0,-0.13,-0.169,1.909,0,-0.13,-0.195
19.1,0,-0.14,-0.154,9.55,0,-0.14,-0.182,1.91,0,-0.14,-0.21
19.11,0,-0.15,-0.165,9.555,0,-0.15,-0.195,1.911,0,-0.15,-0.225
19.12,0,-0.16,-0.176,9.56,0,-0.16,-0.208,1.912,0,-0.16,-0.24
19.13,0,-0.17,-0.187,9.565,0,-0.17,-0.221,1.913,0,-0.17,-0.255
19.14,0,-0.18,-0.198,9.57,0,-0.18,-0.234,1.914,0,-0.18,-0.27
19.15,0,-0.19,-0.209,9.575,0,-0.19,-0.247,1.915,0,-0.19,-0.285
19.16,0,-0.2,-0.22,9.58,0,-0.2,-0.26,1.916,0,-0.2,-0.3
19.17,0,-0.21,-0.231,9.585,0,-0.21,-0.273,1.917,0,-0.21,-0.315
19.18,0,-0.22,-0.242,9.59,0,-0.22,-0.286,1.918,0,-0.22,-0.33
19.19,0,-0.23,-0.253,9.595,0,-0.23,-0.299,1.919,0,-0.23,-0.345
19.2,0,-0.24,-0.264,9.6,0,-0.24,-0.312,1.92,0,-0.24,-0.36
19.21,0,-0.25,-0.275,9.605,0,-0.25,-0.325,1.921,0,-0.25,-0.375
19.22,0,-0.26,-0.286,9.61,0,-0.26,-0.338,1.922,0,-0.26,-0.39
19.23,0,-0.27,-0.297,9.615,0,-0.27,-0.351,1.923,0,-0.27,-0.405
19.24,0,-0.28,-0.308,9.62,0,-0.28,-0.364,1.924,0,-0.28,-0.42
19.25,0,-0.29,-0.319,9.625,0,-0.29,-0.377,1.925,0,-0.29,-0.435
19.26,0,-0.3,-0.33,9.63,0,-0.3,-0.39,1.926,0,-0.3,-0.45
19.27,0,-0.31,-0.341,9.635,0,-0.31,-0.403,1.927,0,-0.31,-0.465
19.28,0,-0.32,-0.352,9.64,0,-0.32,-0.416,1.928,0,-0.32,-0.48
19.29,0,-0.33,-0.363,9.645,0,-0.33,-0.429,1.929,0,-0.33,-0.495
19.3,0,-0.34,-0.374,9.65,0,-0.34,-0.442,1.93,0,-0.34,-0.51
19.31,0,-0.35,-0.385,9.655,0,-0.35,-0.455,1.931,0,-0.35,-0.525
19.32,0,-0.36,-0.396,9.66,0,-0.36,-0.468,1.932,0,-0.36,-0.54
19.33,0,-0.37,-0.407,9.665,0,-0.37,-0.481,1.933,0,-0.37,-0.555
19.34,0,-0.38,-0.418,9.67,0,-0.38,-0.494,1.934,0,-0.38,-0.57
19.35,0,-0.39,-0.429,9.675,0,-0.39,-0.507,1.935,0,-0.39,-0.585
19.36,0,-0.4,-0.44,9.68,0,-0.4,-0.52,1.936,0,-0.4,-0.6
19.37,0,-0.41,-0.451,9.685,0,-0.41,-0.533,1.937,0,-0.41,-0.615
19.38,0,-0.42,-0.462,9.69,0,-0.42,-0.546,1.938,0,-0.42,-0.63
19.39,0,-0.43,-0.473,9.695,0,-0.43,-0.559,1.939,0,-0.43,-0.645
19.4,0,-0.44,-0.484,9.7,0,-0.44,-0.572,1.94,0,-0.44,-0.66
19.41,0,-0.45,-0.495,9.705,0,-0.45,-0.585,1.941,0,-0.45,-0.675
19.42,0,-0.46,-0.506,9.71,0,-0.46,-0.598,1.942,0,-0.46,-0.69
19.43,0,-0.47,-0.517,9.715,0,-0.47,-0.611,1.943,0,-0.47,-0.705
19.44,0,-0.48,-0.528,9.72,0,-0.48,-0.624,1.944,0,-0.48,-0.72
19.45,0,-0.49,-0.539,9.725,0,-0.49,-0.637,1.945,0,-0.49,-0.735
19.46,0,-0.5,-0.55,9.73,0,-0.5,-0.65,1.946,0,-0.5,-0.75
19.47,0,-0.51,-0.561,9.735,0,-0.51,-0.663,1.947,0,-0.51,-0.765
19.48,0,-0.52,-0.572,9.74,0,-0.52,-0.676,1.948,0,-0.52,-0.78
19.49,0,-0.53,-0.583,9.745,0,-0.53,-0.689,1.949,0,-0.53,-0.795
19.5,0,-0.54,-0.594,9.75,0,-0.54,-0.702,1.95,0,-0.54,-0.81
19.51,0,-0.55,-0.605,9.755,0,-0.55,-0.715,1.951,0,-0.55,-0.825
19.52,0,-0.56,-0.616,9.76,0,-0.56,-0.728,1.952,0,-0.56,-0.84
19.53,0,-0.57,-0.627,9.765,0,-0.57,-0.741,1.953,0,-0.57,-0.855
19.54,0,-0.58,-0.638,9.77,0,-0.58,-0.754,1.954,0,-0.58,-0.87
19.55,0,-0.59,-0.649,9.775,0,-0.59,-0.767,1.955,0,-0.59,-0.885
19.56,0,-0.6,-0.66,9.78,0,-0.6,-0.78,1.956,0,-0.6,-0.9
19.57,0,-0.61,-0.671,9.785,0,-0.61,-0.793,1.957,0,-0.61,-0.915
19.58,0,-0.62,-0.682,9.79,0,-0.62,-0.806,1.958,0,-0.62,-0.93
19.59,0,-0.63,-0.693,9.795,0,-0.63,-0.819,1.959,0,-0.63,-0.945
19.6,0,-0.64,-0.704,9.8,0,-0.64,-0.832,1.96,0,-0.64,-0.96
19.61,0,-0.65,-0.715,9.805,0,-0.65,-0.845,1.961,0,-0.65,-0.975
19.62,0,-0.66,-0.726,9.81,0,-0.66,-0.858,1.962,0,-0.66,-0.99
19.63,0,-0.67,-0.737,9.815,0,-0.67,-0.871,1.963,0,-0.67,-1.005
19.64,0,-0.68,-0.748,9.82,0,-0.68,-0.884,1.964,0,-0.68,-1.02
19.65,0,-0.69,-0.759,9.825,0,-0.69,-0.897,1.965,0,-0.69,-1.035
19.66,0,-0.7,-0.77,9.83,0,-0.7,-0.91,1.966,0,-0.7,-1.05
19.67,0,-0.71,-0.781,9.835,0,-0.71,-0.923,1.967,0,-0.71,-1.065
19.68,0,-0.72,-0.792,9.84,0,-0.72,-0.936,1.968,0,-0.72,-1.08
19.69,0,-0.73,-0.803,9.845,0,-0.73,-0.949,1.969,0,-0.73,-1.095
19.7,0,-0.74,-0.814,9.85,0,-0.74,-0.962,1.97,0,-0.74,-1.11
19.71,0,-0.75,-0.825,9.855,0,-0.75,-0.975,1.971,0,-0.75,-1.125
19.72,0,-0.76,-0.836,9.86,0,-0.76,-0.988,1.972,0,-0.76,-1.14
19.73,0,-0.77,-0.847,9.865,0,-0.77,-1.001,1.973,0,-0.77,-1.155
19.74,0,-0.78,-0.858,9.87,0,-0.78,-1.014,1.974,0,-0.78,-1.17
19.75,0,-0.79,-0.869,9.875,0,-0.79,-1.027,1.975,0,-0.79,-1.185
19.76,0,-0.8,-0.88,9.88,0,-0.8,-1.04,1.976,0,-0.8,-1.2
19.77,0,-0.81,-0.891,9.885,0,-0.81,-1.053,1.977,0,-0.81,-1.215
19.78,0,-0.82,-0.902,9.89,0,-0.82,-1.066,1.978,0,-0.82,-1.23
19.79,0,-0.83,-0.913,9.895,0,-0.83,-1.079,1.979,0,-0.83,-1.245
19.8,0,-0.84,-0.924,9.9,0,-0.84,-1.092,1.98,0,-0.84,-1.26
19.81,0,-0.85,-0.935,9.905,0,-0.85,-1.105,1.981,0,-0.85,-1.275
19.82,0,-0.86,-0.946,9.91,0,-0.86,-1.118,1.982,0,-0.86,-1.29
19.83,0,-0.87,-0.957,9.915,0,-0.87,-1.131,1.983,0,-0.87,-1.305
19.84,0,-0.88,-0.968,9.92,0,-0.88,-1.144,1.984,0,-0.88,-1.32
19.85,0,-0.89,-0.979,9.925,0,-0.89,-1.157,1.985,0,-0.89,-1.335
19.86,0,-0.9,-0.99,9.93,0,-0.9,-1.17,1.986,0,-0.9,-1.35
19.87,0,-0.91,-1.001,9.935,0,-0.91,-1.183,1.987,0,-0.91,-1.365
19.88,0,-0.92,-1.012,9.94,0,-0.92,-1.196,1.988,0,-0.92,-1.38
19.89,0,-0.93,-1.023,9.945,0,-0.93,-1.209,1.989,0,-0.93,-1.395
19.9,0,-0.94,-1.034,9.95,0,-0.94,-1.222,1.99,0,-0.94,-1.41
19.91,0,-0.95,-1.045,9.955,0,-0.95,-1.235,1.991,0,-0.95,-1.425
19.92,0,-0.96,-1.056,9.96,0,-0.96,-1.248,1.992,0,-0.96,-1.44
19.93,0,-0.97,-1.067,9.965,0,-0.97,-1.261,1.993,0,-0.97,-1.455
19.94,0,-0.98,-1.078,9.97,0,-0.98,-1.274,1.994,0,-0.98,-1.47
19.95,0,-0.99,-1.089,9.975,0,-0.99,-1.287,1.995,0,-0.99,-1.485
19.96,0,-1,-1.1,9.98,0,-1,-1.3,1.996,0,-1,-1.5
19.97,0,-1.01,-1.111,9.985,0,-1.01,-1.313,1.997,0,-1.01,-1.515
19.98,0,-1.02,-1.122,9.99,0,-1.02,-1.326,1.998,0,-1.02,-1.53
19.99,0,-1.03,-1.133,9.995,0,-1.03,-1.339,1.999,0,-1.03,-1.545
20,0,-1.04,-1.144,10,0,-1.04,-1.352,2,0,-1.04,-1.56
20.01,0,-1.05,-1.155,10.005,0,-1.05,-1.365,2.001,0,-1.05,-1.575
20.02,0,-1.06,-1.166,10.01,0,-1.06,-1.378,2.002,0,-1.06,-1.59
20.03,0,-1.07,-1.177,10.015,0,-1.07,-1.391,2.003,0,-1.07,-1.605
20.04,0,-1.08,-1.188,10.02,0,-1.08,-1.404,2.004,0,-1.08,-1.62
20.05,0,-1.09,-1.199,10.025,0,-1.09,-1.417,2.005,0,-1.09,-1.635
20.06,0,-1.1,-1.21,10.03,0,-1.1,-1.43,2.006,0,-1.1,-1.65
20.07,1,-1.11,-0.1221,10.035,0,-1.11,-1.443,2.007,0,-1.11,-1.665
20.08,1,-1.12,-0.1232,10.04,0,-1.12,-1.456,2.008,0,-1.12,-1.68
20.09,1,-1.13,-0.1243,10.045,0,-1.13,-1.469,2.009,0,-1.13,-1.695
20.1,1,-1.14,-0.1254,10.05,0,-1.14,-1.482,2.01,0,-1.14,-1.71
20.11,1,-1.15,-0.1265,10.055,0,-1.15,-1.495,2.011,0,-1.15,-1.725
20.12,1,-1.16,-0.1276,10.06,0,-1.16,-1.508,2.012,0,-1.16,-1.74
20.13,1,-1.17,-0.1287,10.065,0,-1.17,-1.521,2.013,0,-1.17,-1.755
20.14,1,-1.18,-0.1298,10.07,0,-1.18,-1.534,2.014,0,-1.18,-1.77
20.15,1,-1.19,-0.1309,10.075,0,-1.19,-1.547,2.015,0,-1.19,-1.785
20.16,1,-1.2,-0.132,10.08,0,-1.2,-1.56,2.016,0,-1.2,-1.8
20.17,1,-1.21,-0.1331,10.085,0,-1.21,-1.573,2.017,0,-1.21,-1.815
20.18,1,-1.22,-0.1342,10.09,0,-1.22,-1.586,2.018,0,-1.22,-1.83
20.19,1,-1.23,-0.1353,10.095,0,-1.23,-1.599,2.019,0,-1.23,-1.845
20.2,1,-1.24,-0.1364,10.1,0,-1.24,-1.612,2.02,0,-1.24,-1.86
20.21,1,-1.25,-0.1375,10.105,0,-1.25,-1.625,2.021,0,-1.25,-1.875
20.22,1,-1.26,-0.1386,10.11,0,-1.26,-1.638,2.022,0,-1.26,-1.89
20.23,1,-1.27,-0.1397,10.115,0,-1.27,-1.651,2.023,0,-1.27,-1.905
20.24,1,-1.28,-0.1408,10.12,0,-1.28,-1.664,2.024,0,-1.28,-1.92
20.25,1,-1.29,-0.1419,10.125,0,-1.29,-1.677,2.025,0,-1.29,-1.935
20.26,1,-1.3,-0.143,10.13,0,-1.3,-1.69,2.026,0,-1.3,-1.95
20.27,1,-1.31,-0.1441,10.135,1,-1.31,-0.1703,2.027,0,-1.31,-1.965
20.28,1,-1.32,-0.1452,10.14,1,-1.32,-0.1716,2.028,0,-1.32,-1.98
20.29,1,-1.33,-0.1463,10.145,1,-1.33,-0.1729,2.029,0,-1.33,-1.995
20.3,1,-1.34,-0.1474,10.15,1,-1.34,-0.1742,2.03,0,-1.34,-2.01
20.31,1,-1.35,-0.1485,10.155,1,-1.35,-0.1755,2.031,0,-1.35,-2.025
20.32,1,-1.36,-0.1496,10.16,1,-1.36,-0.1768,2.032,0,-1.36,-2.04
20.33,1,-1.37,-0.1507,10.165,1,-1.37,-0.1781,2.033,0,-1.37,-2.055
20.34,1,-1.38,-0.1518,10.17,1,-1.38,-0.1794,2.034,0,-1.38,-2.07
20.35,1,-1.39,-0.1529,10.175,1,-1.39,-0.1807,2.035,0,-1.39,-2.085
20.36,1,-1.4,-0.154,10.18,1,-1.4,-0.182,2.036,0,-1.4,-2.1
20.37,1,-1.41,-0.1551,10.185,1,-1.41,-0.1833,2.037,0,-1.41,-2.115
20.38,1,-1.42,-0.1562,10.19,1,-1.42,-0.1846,2.038,0,-1.42,-2.13
20.39,1,-1.43,-0.1573,10.195,1,-1.43,-0.1859,2.039,0,-1.43,-2.145
20.4,1,-1.44,-0.1584,10.2,1,-1.44,-0.1872,2.04,0,-1.44,-2.16
20.41,1,-1.45,-0.1595,10.205,1,-1.45,-0.1885,2.041,0,-1.45,-2.175
20.42,1,-1.46,-0.1606,10.21,1,-1.46,-0.1898,2.042,0,-1.46,-2.19
20.43,1,-1.47,-0.1617,10.215,1,-1.47,-0.1911,2.043,0,-1.47,-2.205
20.44,1,-1.48,-0.1628,10.22,1,-1.48,-0.1924,2.044,0,-1.48,-2.22
20.45,1,-1.49,-0.1639,10.225,1,-1.49,-0.1937,2.045,0,-1.49,-2.235
20.46,1,-1.5,-0.165,10.23,1,-1.5,-0.195,2.046,0,-1.5,-2.25
20.47,1,-1.51,-0.1661,10.235,1,-1.51,-0.1963,2.047,1,-1.51,-0.2265
20.48,1,-1.52,-0.1672,10.24,1,-1.52,-0.1976,2.048,1,-1.52,-0.228
20.49,1,-1.53,-0.1683,10.245,1,-1.53,-0.1989,2.049,1,-1.53,-0.2295
20.5,1,-1.54,-0.1694,10.25,1,-1.54,-0.2002,2.05,1,-1.54,-0.231
20.51,1,-1.55,-0.1705,10.255,1,-1.55,-0.2015,2.051,1,-1.55,-0.2325
20.52,1,-1.56,-0.1716,10.26,1,-1.56,-0.2028,2.052,1,-1.56,-0.234
20.53,1,-1.57,-0.1727,10.265,1,-1.57,-0.2041,2.053,1,-1.57,-0.2355
20.54,1,-1.58,-0.1738,10.27,1,-1.58,-0.2054,2.054,1,-1.58,-0.237
20.55,1,-1.59,-0.1749,10.275,1,-1.59,-0.2067,2.055,1,-1.59,-0.2385
20.56,1,-1.6,-0.176,10.28,1,-1.6,-0.208,2.056,1,-1.6,-0.24
20.57,1,-1.61,-0.1771,10.285,1,-1.61,-0.2093,2.057,1,-1.61,-0.2415
20.58,1,-1.62,-0.1782,10.29,1,-1.62,-0.2106,2.058,1,-1.62,-0.243
20.59,1,-1.63,-0.1793,10.295,1,-1.63,-0.2119,2.059,1,-1.63,-0.2445
20.6,1,-1.64,-0.1804,10.3,1,-1.64,-0.2132,2.06,1,-1.64,-0.246
20.61,1,-1.65,-0.1815,10.305,1,-1.65,-0.2145,2.061,1,-1.65,-0.2475
20.62,1,-1.66,-0.1826,10.31,1,-1.66,-0.2158,2.062,1,-1.66,-0.249
20.63,1,-1.67,-0.1837,10.315,1,-1.67,-0.2171,2.063,1,-1.67,-0.2505
20.64,1,-1.68,-0.1848,10.32,1,-1.68,-0.2184,2.064,1,-1.68,-0.252
20.65,1,-1.69,-0.1859,10.325,1,-1.69,-0.2197,2.065,1,-1.69,-0.2535
20.66,1,-1.7,-0.187,10.33,1,-1.7,-0.221,2.066,1,-1.7,-0.255
20.67,1,-1.7,-0.187,10.335,1,-1.7,-0.221,2.067,1,-1.7,-0.255
20.68,1,-1.7,-0.187,10.34,1,-1.7,-0.221,2.068,1,-1.7,-0.255
20.69,1,-1.7,-0.187,10.345,1,-1.7,-0.221,2.069,1,-1.7,-0.255
20.7,1,-1.7,-0.187,10.35,1,-1.7,-0.221,2.07,1,-1.7,-0.255
20.71,1,-1.7,-0.187,10.355,1,-1.7,-0.221,2.071,1,-1.7,-0.255
20.72,1,-1.7,-0.187,10.36,1,-1.7,-0.221,2.072,1,-1.7,-0.255
20.73,1,-1.7,-0.187,10.365,1,-1.7,-0.221,2.073,1,-1.7,-0.255
20.74,1,-1.7,-0.187,10.37,1,-1.7,-0.221,2.074,1,-1.7,-0.255
20.75,1,-1.7,-0.187,10.375,1,-1.7,-0.221,2.075,1,-1.7,-0.255
20.76,1,-1.7,-0.187,10.38,1,-1.7,-0.221,2.076,1,-1.7,-0.255
20.77,1,-1.7,-0.187,10.385,1,-1.7,-0.221,2.077,1,-1.7,-0.255
20.78,1,-1.7,-0.187,10.39,1,-1.7,-0.221,2.078,1,-1.7,-0.255
20.79,1,-1.7,-0.187,10.395,1,-1.7,-0.221,2.079,1,-1.7,-0.255
20.8,1,-1.7,-0.187,10.4,1,-1.7,-0.221,2.08,1,-1.7,-0.255
20.81,1,-1.7,-0.187,10.405,1,-1.7,-0.221,2.081,1,-1.7,-0.255
20.82,1,-1.7,-0.187,10.41,1,-1.7,-0.221,2.082,1,-1.7,-0.255
20.83,1,-1.7,-0.187,10.415,1,-1.7,-0.221,2.083,1,-1.7,-0.255
20.84,1,-1.7,-0.187,10.42,1,-1.7,-0.221,2.084,1,-1.7,-0.255
20.85,1,-1.7,-0.187,10.425,1,-1.7,-0.221,2.085,1,-1.7,-0.255
20.86,1,-1.7,-0.187,10.43,1,-1.7,-0.221,2.086,1,-1.7,-0.255
20.87,1,-1.7,-0.187,10.435,1,-1.7,-0.221,2.087,1,-1.7,-0.255
20.88,1,-1.7,-0.187,10.44,1,-1.7,-0.221,2.088,1,-1.7,-0.255
20.89,1,-1.7,-0.187,10.445,1,-1.7,-0.221,2.089,1,-1.7,-0.255
20.9,1,-1.7,-0.187,10.45,1,-1.7,-0.221,2.09,1,-1.7,-0.255
20.91,1,-1.7,-0.187,10.455,1,-1.7,-0.221,2.091,1,-1.7,-0.255
20.92,1,-1.7,-0.187,10.46,1,-1.7,-0.221,2.092,1,-1.7,-0.255
20.93,1,-1.7,-0.187,10.465,1,-1.7,-0.221,2.093,1,-1.7,-0.255
20.94,1,-1.7,-0.187,10.47,1,-1.7,-0.221,2.094,1,-1.7,-0.255
20.95,1,-1.7,-0.187,10.475,1,-1.7,-0.221,2.095,1,-1.7,-0.255
20.96,1,-1.7,-0.187,10.48,1,-1.7,-0.221,2.096,1,-1.7,-0.255
20.97,1,-1.7,-0.187,10.485,1,-1.7,-0.221,2.097,1,-1.7,-0.255
20.98,1,-1.7,-0.187,10.49,1,-1.7,-0.221,2.098,1,-1.7,-0.255
20.99,1,-1.7,-0.187,10.495,1,-1.7,-0.221,2.099,1,-1.7,-0.255
21,1,-1.7,-0.187,10.5,1,-1.7,-0.221,2.1,1,-1.7,-0.255
21.01,1,-1.7,-0.187,10.505,1,-1.7,-0.221,2.101,1,-1.7,-0.255
21.02,1,-1.7,-0.187,10.51,1,-1.7,-0.221,2.102,1,-1.7,-0.255
21.03,1,-1.7,-0.187,10.515,1,-1.7,-0.221,2.103,1,-1.7,-0.255
21.04,1,-1.7,-0.187,10.52,1,-1.7,-0.221,2.104,1,-1.7,-0.255
21.05,1,-1.7,-0.187,10.525,1,-1.7,-0.221,2.105,1,-1.7,-0.255
21.06,1,-1.7,-0.187,10.53,1,-1.7,-0.221,2.106,1,-1.7,-0.255
21.07,1,-1.7,-0.187,10.535,1,-1.7,-0.221,2.107,1,-1.7,-0.255
21.08,1,-1.7,-0.187,10.54,1,-1.7,-0.221,2.108,1,-1.7,-0.255
21.09,1,-1.7,-0.187,10.545,1,-1.7,-0.221,2.109,1,-1.7,-0.255
21.1,1,-1.7,-0.187,10.55,1,-1.7,-0.221,2.11,1,-1.7,-0.255
21.11,1,-1.7,-0.187,10.555,1,-1.7,-0.221,2.111,1,-1.7,-0.255
21.12,1,-1.7,-0.187,10.56,1,-1.7,-0.221,2.112,1,-1.7,-0.255
21.13,1,-1.7,-0.187,10.565,1,-1.7,-0.221,2.113,1,-1.7,-0.255
21.14,1,-1.7,-0.187,10.57,1,-1.7,-0.221,2.114,1,-1.7,-0.255
21.15,1,-1.7,-0.187,10.575,1,-1.7,-0.221,2.115,1,-1.7,-0.255
21.16,1,-1.7,-0.187,10.58,1,-1.7,-0.221,2.116,1,-1.7,-0.255
21.17,1,-1.7,-0.187,10.585,1,-1.7,-0.221,2.117,1,-1.7,-0.255
21.18,1,-1.7,-0.187,10.59,1,-1.7,-0.221,2.118,1,-1.7,-0.255
21.19,1,-1.7,-0.187,10.595,1,-1.7,-0.221,2.119,1,-1.7,-0.255
21.2,1,-1.7,-0.187,10.6,1,-1.7,-0.221,2.12,1,-1.7,-0.255
21.21,1,-1.7,-0.187,10.605,1,-1.7,-0.221,2.121,1,-1.7,-0.255
21.22,1,-1.7,-0.187,10.61,1,-1.7,-0.221,2.122,1,-1.7,-0.255
21.23,1,-1.7,-0.187,10.615,1,-1.7,-0.221,2.123,1,-1.7,-0.255
21.24,1,-1.7,-0.187,10.62,1,-1.7,-0.221,2.124,1,-1.7,-0.255
21.25,1,-1.7,-0.187,10.625,1,-1.7,-0.221,2.125,1,-1.7,-0.255
21.26,1,-1.7,-0.187,10.63,1,-1.7,-0.221,2.126,1,-1.7,-0.255
21.27,1,-1.7,-0.187,10.635,1,-1.7,-0.221,2.127,1,-1.7,-0.255
21.28,1,-1.7,-0.187,10.64,1,-1.7,-0.221,2.128,1,-1.7,-0.255
21.29,1,-1.7,-0.187,10.645,1,-1.7,-0.221,2.129,1,-1.7,-0.255
21.3,1,-1.7,-0.187,10.65,1,-1.7,-0.221,2.13,1,-1.7,-0.255
21.31,1,-1.7,-0.187,10.655,1,-1.7,-0.221,2.131,1,-1.7,-0.255
21.32,1,-1.7,-0.187,10.66,1,-1.7,-0.221,2.132,1,-1.7,-0.255
21.33,1,-1.7,-0.187,10.665,1,-1.7,-0.221,2.133,1,-1.7,-0.255
21.34,1,-1.7,-0.187,10.67,1,-1.7,-0.221,2.134,1,-1.7,-0.255
21.35,1,-1.7,-0.187,10.675,1,-1.7,-0.221,2.135,1,-1.7,-0.255
21.36,1,-1.7,-0.187,10.68,1,-1.7,-0.221,2.136,1,-1.7,-0.255
21.37,1,-1.7,-0.187,10.685,1,-1.7,-0.221,2.137,1,-1.7,-0.255
21.38,1,-1.7,-0.187,10.69,1,-1.7,-0.221,2.138,1,-1.7,-0.255
21.39,1,-1.7,-0.187,10.695,1,-1.7,-0.221,2.139,1,-1.7,-0.255
21.4,1,-1.7,-0.187,10.7,1,-1.7,-0.221,2.14,1,-1.7,-0.255
21.41,1,-1.7,-0.187,10.705,1,-1.7,-0.221,2.141,1,-1.7,-0.255
21.42,1,-1.7,-0.187,10.71,1,-1.7,-0.221,2.142,1,-1.7,-0.255
21.43,1,-1.7,-0.187,10.715,1,-1.7,-0.221,2.143,1,-1.7,-0.255
21.44,1,-1.7,-0.187,10.72,1,-1.7,-0.221,2.144,1,-1.7,-0.255
21.45,1,-1.7,-0.187,10.725,1,-1.7,-0.221,2.145,1,-1.7,-0.255
21.46,1,-1.7,-0.187,10.73,1,-1.7,-0.221,2.146,1,-1.7,-0.255
21.47,1,-1.7,-0.187,10.735,1,-1.7,-0.221,2.147,1,-1.7,-0.255
21.48,1,-1.7,-0.187,10.74,1,-1.7,-0.221,2.148,1,-1.7,-0.255
21.49,1,-1.7,-0.187,10.745,1,-1.7,-0.221,2.149,1,-1.7,-0.255
21.5,1,-1.7,-0.187,10.75,1,-1.7,-0.221,2.15,1,-1.7,-0.255
21.51,1,-1.7,-0.187,10.755,1,-1.7,-0.221,2.151,1,-1.7,-0.255
21.52,1,-1.7,-0.187,10.76,1,-1.7,-0.221,2.152,1,-1.7,-0.255
21.53,1,-1.7,-0.187,10.765,1,-1.7,-0.221,2.153,1,-1.7,-0.255
21.54,1,-1.7,-0.187,10.77,1,-1.7,-0.221,2.154,1,-1.7,-0.255
21.55,1,-1.7,-0.187,10.775,1,-1.7,-0.221,2.155,1,-1.7,-0.255
21.56,1,-1.7,-0.187,10.78,1,-1.7,-0.221,2.156,1,-1.7,-0.255
21.57,1,-1.7,-0.187,10.785,1,-1.7,-0.221,2.157,1,-1.7,-0.255
21.58,1,-1.7,-0.187,10.79,1,-1.7,-0.221,2.158,1,-1.7,-0.255
21.59,1,-1.7,-0.187,10.795,1,-1.7,-0.221,2.159,1,-1.7,-0.255
21.6,1,-1.7,-0.187,10.8,1,-1.7,-0.221,2.16,1,-1.7,-0.255
21.61,1,-1.7,-0.187,10.805,1,-1.7,-0.221,2.161,1,-1.7,-0.255
21.62,1,-1.7,-0.187,10.81,1,-1.7,-0.221,2.162,1,-1.7,-0.255
21.63,1,-1.7,-0.187,10.815,1,-1.7,-0.221,2.163,1,-1.7,-0.255
21.64,1,-1.7,-0.187,10.82,1,-1.7,-0.221,2.164,1,-1.7,-0.255
21.65,1,-1.7,-0.187,10.825,1,-1.7,-0.221,2.165,1,-1.7,-0.255
21.66,1,-1.7,-0.187,10.83,1,-1.7,-0.221,2.166,1,-1.7,-0.255
21.67,1,-1.7,-0.187,10.835,1,-1.7,-0.221,2.167,1,-1.7,-0.255
21.68,1,-1.7,-0.187,10.84,1,-1.7,-0.221,2.168,1,-1.7,-0.255
21.69,1,-1.7,-0.187,10.845,1,-1.7,-0.221,2.169,1,-1.7,-0.255
21.7,1,-1.7,-0.187,10.85,1,-1.7,-0.221,2.17,1,-1.7,-0.255
21.71,1,-1.7,-0.187,10.855,1,-1.7,-0.221,2.171,1,-1.7,-0.255
21.72,1,-1.7,-0.187,10.86,1,-1.7,-0.221,2.172,1,-1.7,-0.255
21.73,1,-1.7,-0.187,10.865,1,-1.7,-0.221,2.173,1,-1.7,-0.255
21.74,1,-1.7,-0.187,10.87,1,-1.7,-0.221,2.174,1,-1.7,-0.255
21.75,1,-1.7,-0.187,10.875,1,-1.7,-0.221,2.175,1,-1.7,-0.255
21.76,1,-1.7,-0.187,10.88,1,-1.7,-0.221,2.176,1,-1.7,-0.255
21.77,1,-1.7,-0.187,10.885,1,-1.7,-0.221,2.177,1,-1.7,-0.255
21.78,1,-1.7,-0.187,10.89,1,-1.7,-0.221,2.178,1,-1.7,-0.255
21.79,1,-1.7,-0.187,10.895,1,-1.7,-0.221,2.179,1,-1.7,-0.255
21.8,1,-1.7,-0.187,10.9,1,-1.7,-0.221,2.18,1,-1.7,-0.255
21.81,1,-1.7,-0.187,10.905,1,-1.7,-0.221,2.181,1,-1.7,-0.255
21.82,1,-1.7,-0.187,10.91,1,-1.7,-0.221,2.182,1,-1.7,-0.255
21.83,1,-1.7,-0.187,10.915,1,-1.7,-0.221,2.183,1,-1.7,-0.255
21.84,1,-1.7,-0.187,10.92,1,-1.7,-0.221,2.184,1,-1.7,-0.255
